"X1","X2","dist","Bray_Curtis","Morisita","Morisita_Horn","Jaccard","Gower","Bray_Curtis_bin","Morisita_bin","Morisita_Horn_bin","Jaccard_bin","Gower_bin"
"PCT-C-0250","PCT-S-0500",795.607966148129,0.255922508438581,0.228916722545081,0.228909050194693,0.146738037545259,0.848732371660599,0.303030303030303,1,0.303030303030303,0.178571428571428,0.844594594594595
"PCT-C-0000","PCT-S-0250",795.621990003281,0.442582069179163,0.642989937910995,0.642979039456181,0.284176816267872,0.915791423541192,0.5625,1,0.5625,0.391304347826087,0.905405405405405
"PCT-C-0075","PCT-N-0000",795.663665381342,0.25125138556677,0.189918665753445,0.189913244574905,0.143674959049617,0.899351224784927,0.470588235294118,1,0.470588235294118,0.307692307692308,0.878378378378378
"PCT-C-0125","PCT-N-0075",796.324197155411,0.452558241941569,0.732717583862062,0.732699842882947,0.292455751297156,0.855349886862149,0.3,1,0.3,0.176470588235294,0.810810810810811
"PCT-C-0250","PCT-N-0125",796.679195003062,0.0859208095891195,0.0807495985963999,0.0807472609559078,0.0448888478698082,0.815700696122281,0.111111111111111,1,0.111111111111111,0.0588235294117647,0.783783783783784
"PCT-C-0125","PCT-N-0000",796.693720994979,0.266518634157693,0.297426196862238,0.297417379989527,0.153747619910636,0.893035507759507,0.470588235294118,1,0.470588235294118,0.307692307692308,0.878378378378378
"PCT-C-4000","PCT-N-4000",799.692953189567,0.0685717158591671,0.0109536421275371,0.010953590460326,0.035503112604396,0.921952506562344,0.25,1,0.25,0.142857142857143,0.871621621621622
"PCT-C-4000","PCT-S-4000",799.729139488279,0.184738040121966,0.0759374266042099,0.0759365353541365,0.101769355721187,0.915457979730765,0.260869565217391,1,0.260869565217391,0.15,0.885135135135135
"PCT-C-2000","PCT-N-2000",799.84874988061,0.190567240280433,0.216373065024164,0.216369427942394,0.105318774216273,0.85408832106667,0.0689655172413793,1,0.0689655172413793,0.0357142857142857,0.817567567567568
"PCT-C-2000","PCT-S-2000",799.864125939058,0.239523545022527,0.216289529948417,0.216287257021027,0.136056091148116,0.930139568193305,0.222222222222222,1,0.222222222222222,0.125,0.905405405405405
"PCT-C-1000","PCT-N-1000",799.922505523584,0.535964209207094,0.785977227509746,0.785957869291292,0.366086821495547,0.8916363562174,0.3,1,0.3,0.176470588235294,0.810810810810811
"PCT-C-1000","PCT-S-1000",799.930215237614,0.623857212255027,0.790394199813623,0.790374831348705,0.453337559016906,0.903746856461274,0.4,1,0.4,0.25,0.878378378378378
"PCT-C-0500","PCT-N-0500",799.962410274122,0.212172014654762,0.211534664909871,0.211531052373433,0.118675854944619,0.909450670157836,0.482758620689655,1,0.482758620689655,0.318181818181818,0.898648648648649
"PCT-C-0500","PCT-S-0500",799.967497120943,0.286543207441058,0.202404769783647,0.202398821923353,0.1672310668617,0.891636219887959,0.3125,1,0.3125,0.185185185185185,0.851351351351351
"PCT-C-0250","PCT-N-0250",799.981903970694,0.23256187907813,0.28545618193064,0.285446838615091,0.131581341561666,0.85777874088298,0.193548387096774,1,0.193548387096774,0.107142857142857,0.831081081081081
"PCT-C-0250","PCT-S-0250",799.984268803639,0.223235649268461,0.415864615720338,0.41585773622457,0.125641675091325,0.875242475947385,0.25,1,0.25,0.142857142857143,0.837837837837838
"PCT-C-0125","PCT-N-0125",799.988634473076,0.469589508807325,0.717037621473224,0.717017678574302,0.306838924268852,0.851761246019902,0.324324324324324,1,0.324324324324324,0.193548387096774,0.831081081081081
"PCT-C-0125","PCT-S-0125",799.990782794349,0.254329097681036,0.367672123579529,0.367662850864971,0.145691319791825,0.861572735653778,0.35,1,0.35,0.212121212121212,0.824324324324324
"PCT-C-0075","PCT-N-0075",799.995131815877,0.367934437964667,0.496167417953038,0.496155799799763,0.225440966664243,0.868400005692078,0.35,1,0.35,0.212121212121212,0.824324324324324
"PCT-C-0075","PCT-S-0075",799.99563552608,0.616071437274529,0.83534499853505,0.835317140506915,0.445161299410755,0.918247879785429,0.585365853658537,1,0.585365853658537,0.413793103448276,0.885135135135135
"PCT-C-0000","PCT-N-0000",800.000476655315,0.115877546316249,0.089751728029022,0.0897488578939034,0.06150213118563,0.887757099955618,0.303030303030303,1,0.303030303030303,0.178571428571428,0.844594594594595
"PCT-C-0000","PCT-S-0000",800.002006322516,0.462254228235369,0.699351384910426,0.699334140360998,0.300605104382704,0.899230870925822,0.4375,1,0.4375,0.28,0.878378378378378
"PCT-C-0250","PCT-N-0075",800.842605261812,0.156509028508423,0.129275417239057,0.129272168609214,0.0848981800989188,0.823212595756247,0.153846153846154,1,0.153846153846154,0.0833333333333334,0.777027027027027
"PCT-C-0075","PCT-N-0125",806.748034383483,0.292846617353117,0.428218670560506,0.42820718525541,0.171540893940689,0.860355778979063,0.27027027027027,1,0.27027027027027,0.15625,0.817567567567568
"PCT-C-0125","PCT-S-0075",810.17467898321,0.234408292766381,0.338995768223855,0.338983980056721,0.132764722334168,0.866273419396585,0.341463414634146,1,0.341463414634146,0.205882352941177,0.817567567567568
"PCT-C-0000","PCT-N-0075",811.271679180315,0.284589383821425,0.35018870225785,0.35017963316299,0.165901610458379,0.860292531974875,0.307692307692308,1,0.307692307692308,0.181818181818182,0.817567567567568
"PCT-C-0500","PCT-N-0250",812.810826196247,0.426017498869095,0.327082720725546,0.327073317280046,0.270662157020807,0.9222053113207,0.4,1,0.4,0.25,0.878378378378378
"PCT-C-0250","PCT-N-0000",812.826494187318,0.0491424379679332,0.0258404736740014,0.0258396751646143,0.025190172221874,0.859710904375278,0.303030303030303,1,0.303030303030303,0.178571428571428,0.844594594594595
"PCT-C-0075","PCT-S-0000",816.373966696407,0.287320857170561,0.545837627925643,0.545825429605573,0.167761053419435,0.877862557693038,0.121212121212121,1,0.121212121212121,0.0645161290322581,0.804054054054054
"PCT-C-0125","PCT-S-0500",822.426160659905,0.238509477931943,0.289591332701671,0.289582041060124,0.135402078491983,0.865949112187006,0.352941176470588,1,0.352941176470588,0.214285714285714,0.851351351351351
"PCT-C-0125","PCT-N-0250",822.498349037592,0.258550208364592,0.328155676016526,0.328145387339699,0.14846836791188,0.885207082208569,0.375,1,0.375,0.230769230769231,0.864864864864865
"PCT-C-0000","PCT-N-0125",822.503632763474,0.158554355071228,0.237783825420105,0.237776711947956,0.0861031958819296,0.847920445947053,0.222222222222222,1,0.222222222222222,0.125,0.810810810810811
"PCT-C-0250","PCT-S-0125",830.867864381575,0.217449916980898,0.431824335656919,0.431813023350602,0.121988110770275,0.833378009923793,0.205128205128205,1,0.205128205128205,0.114285714285714,0.790540540540541
"PCT-C-0125","PCT-S-0000",830.876963682954,0.103906125349927,0.190205783583351,0.190201391804089,0.0548000954694834,0.862940376165559,0.242424242424242,1,0.242424242424242,0.137931034482759,0.831081081081081
"PCT-C-0075","PCT-N-0250",836.57888264378,0.361368666278393,0.404604905319403,0.404592707492262,0.220530792278739,0.899620852628871,0.375,1,0.375,0.230769230769231,0.864864864864865
"PCT-C-0075","PCT-S-0500",838.150832568925,0.313040033863157,0.31493568352221,0.314925972921504,0.185564589644663,0.883670497594448,0.411764705882353,1,0.411764705882353,0.259259259259259,0.864864864864865
"PCT-C-0500","PCT-N-0125",847.281740398174,0.216851855331872,0.291320708459221,0.291313234882833,0.12161179988342,0.867448340010253,0.285714285714286,1,0.285714285714286,0.166666666666667,0.831081081081081
"PCT-C-0250","PCT-S-0075",848.079546829446,0.209250002188624,0.350058504941917,0.350045762624233,0.116850483006766,0.83137360623589,0.2,1,0.2,0.111111111111111,0.783783783783784
"PCT-C-0250","PCT-N-0500",862.69973382913,0.0970129158118441,0.0954535334714959,0.095451734354669,0.0509792823177417,0.853698202783415,0.2,1,0.2,0.111111111111111,0.837837837837838
"PCT-C-0000","PCT-N-0250",862.718256224263,0.302699221956547,0.377108783839151,0.377095992697502,0.178341532551161,0.891259367178339,0.32258064516129,1,0.32258064516129,0.192307692307692,0.858108108108108
"PCT-C-0500","PCT-N-0075",865.759491363132,0.288717570730838,0.340358964276822,0.340351318959894,0.168714155999452,0.874414320476863,0.263157894736842,1,0.263157894736842,0.151515151515152,0.810810810810811
"PCT-C-0500","PCT-S-1000",866.584958312434,0.521814732488915,0.737505540704762,0.737483778177111,0.353010372892924,0.88832776908977,0.303030303030303,1,0.303030303030303,0.178571428571428,0.844594594594595
"PCT-C-0000","PCT-S-0500",866.620412628061,0.611388381464265,0.778037491276645,0.778010452890232,0.440287531303362,0.918059361879029,0.606060606060606,1,0.606060606060606,0.434782608695652,0.912162162162162
"PCT-S-0125","PCT-S-1000",874.998034898143,0.471932440112418,0.706616965095294,0.706598571455099,0.308842653623991,0.86969208260454,0.324324324324324,1,0.324324324324324,0.193548387096774,0.831081081081081
